sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Commercial & institutional buildings,GBR-002,GBR-002-I.2,UK local authority and regional greenhouse gas emissions statistics,DESNZ / NAEI (Ricardo),Emissions,"LA/regional end-user GHG by sector (buildings, industry, transport, waste, agriculture, LULUCF); nationally consistent city-proxy inventory",I.2,United Kingdom,Local authority; region; Protected Landscapes,city_or_municipality,2005–2024,Annual,CSV / XLSX / PDF statistical release,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/statistics/uk-local-authority-and-regional-greenhouse-gas-emissions-statistics-2005-to-2024,https://naei.energysecurity.gov.uk/data/maps/local-authorities,Nationally consistent LA GHG emissions — primary UK city/local inventory product derived from NAEI + subnational energy.,"Excludes aviation, shipping, military transport and F-gases at LA level; end-user framing differs from territorial GPC Scope splits in places.",High,Primary official
Commercial & institutional buildings,GBR-003,GBR-003-I.2,Subnational electricity and gas consumption statistics (LA / MSOA / LSOA),DESNZ,Activity,Metered electricity and gas consumption by domestic/non-domestic; LA and small-area geography for city inventories,I.2,Great Britain (NI via related products),Local authority; MSOA/IZ; LSOA/DZ (domestic); postcode products,neighborhood_or_small_area,~2005–2024 (product-dependent),Annual,CSV / ODS / Excel,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/sub-national-electricity-consumption-data,https://www.gov.uk/government/collections/sub-national-gas-consumption-data,Official small-area electricity and gas meter consumption — core activity data for UK stationary energy city inventories.,Gas weather-corrected; electricity not; LSOA only domestic; manufacturing vs commercial split limited in non-domestic class.,High,Primary official
Commercial & institutional buildings,GBR-004,GBR-004-I.2,Digest of UK Energy Statistics (DUKES) / Energy Trends,DESNZ,Activity,National energy balance by fuel and consuming sector; generation mix; heat and other fuels context,I.2,United Kingdom,National; some DA/regional tables,state_or_province,Long annual series (DUKES); monthly Energy Trends,Annual / monthly,Excel / ODS / PDF,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,https://www.gov.uk/government/collections/energy-trends,Core UK energy balance and generation statistics underpinning inventory and city downscaling.,Not LA meter data; city inventories should prefer subnational electricity/gas products.,High,Primary official
Commercial & institutional buildings,GBR-005,GBR-005-I.2,Greenhouse gas reporting conversion factors (company reporting),DESNZ,Hybrid,"UK emission factors for fuels, electricity, transport, waste, water, refrigerants — activity-to-emissions conversion",I.2,United Kingdom,National factors (location/market-based electricity options),national,Annual editions (current year + archive),Annual,XLSX / CSV,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,Standard UK GHG conversion factors widely used in city and organisational inventories.,Company-reporting framing; electricity factors are national/grid averages unless location-based alternatives applied.,High,Primary official
Commercial & institutional buildings,GBR-017,GBR-017-I.2,London Energy and Greenhouse Gas Inventory (LEGGI),Greater London Authority (GLA),Hybrid,"GPC-style London inventory: stationary energy, transport, waste, IPPU, AFOLU; borough energy/emissions",I.2,Greater London,London; borough,city_or_municipality,Multi-year series through 2023 LEGGI,Annual,XLSX / CSV / explorer,Open,As stated on London Datastore,No,https://data.london.gov.uk/dataset/leggi/,https://apps.london.gov.uk/leggi-explorer,Mature city GHG/energy inventory for London with borough breakdowns — UK reference city product.,London-specific methodology; not all UK cities publish equivalent open inventories.,High,City official
Commercial & institutional buildings,GBR-020,GBR-020-I.2,ONS UK Environmental Accounts (energy & GHG),Office for National Statistics (ONS),Hybrid,SEEA-style energy use and GHG accounts by industry/household — complementary national framing,I.2,United Kingdom,National; industry,national,Annual accounts series,Annual,Tables / CSV,Open,UK Open Government Licence (OGL),Yes (ONS API),https://www.ons.gov.uk/economy/environmentalaccounts,https://www.ons.gov.uk/economy/environmentalaccounts,Official environmental-economic accounts complementary to the territorial GHGI.,Not GPC city inventory; industry classification differs from IPCC/GPC.,High,Primary official
Commercial & institutional buildings,GBR-021,GBR-021-I.2,Subnational total final energy / residual fuels consumption (non-gas non-electricity),DESNZ / NAEI,Activity,"LA estimates of other fuels (coal, oil, bioenergy, etc.) beyond electricity/gas meters",I.2,United Kingdom,Local authority; region,city_or_municipality,Aligned with subnational energy/NAEI products (~2005 onward),Annual,Excel / supporting NAEI LA pages,Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/data/maps/local-authorities,https://www.gov.uk/government/collections/total-final-energy-consumption-at-sub-national-level,Subnational residual/other fuel consumption estimates for stationary energy beyond meters.,More modelled than meter data; sector splits coarser than electricity/gas.,High,Primary official
Commercial & institutional buildings,GBR-024,GBR-024-I.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products for cross-check,I.2,Global including UK,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus DESNZ LA GHG / GHGI.,Prefer official UK sources when available.,High,International modeled
Manufacturing industries & construction,GBR-001,GBR-001-I.3,UK Greenhouse Gas Inventory / National Inventory Document (NID),Department for Energy Security and Net Zero (DESNZ) / Ricardo (NAEI),Emissions,National GHG by IPCC sector/gas; emission factors and methods; DA inventories for England Scotland Wales NI,I.3,United Kingdom,National; Devolved Administrations,state_or_province,1990–2024 (NID 2026 submission),Annual,PDF / XLSX / machine-readable CSV (NAEI),Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/greenhouse-gases/greenhouse-gas-emissions-data,https://naei.energysecurity.gov.uk/,"Official UNFCCC NID/GHGI for the UK with pivot tables, CRT/CSV products and DA inventories.",Not municipal boundary; use LA GHG statistics for city-scale allocation.,High,Primary official
Manufacturing industries & construction,GBR-002,GBR-002-I.3,UK local authority and regional greenhouse gas emissions statistics,DESNZ / NAEI (Ricardo),Emissions,"LA/regional end-user GHG by sector (buildings, industry, transport, waste, agriculture, LULUCF); nationally consistent city-proxy inventory",I.3,United Kingdom,Local authority; region; Protected Landscapes,city_or_municipality,2005–2024,Annual,CSV / XLSX / PDF statistical release,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/statistics/uk-local-authority-and-regional-greenhouse-gas-emissions-statistics-2005-to-2024,https://naei.energysecurity.gov.uk/data/maps/local-authorities,Nationally consistent LA GHG emissions — primary UK city/local inventory product derived from NAEI + subnational energy.,"Excludes aviation, shipping, military transport and F-gases at LA level; end-user framing differs from territorial GPC Scope splits in places.",High,Primary official
Manufacturing industries & construction,GBR-003,GBR-003-I.3,Subnational electricity and gas consumption statistics (LA / MSOA / LSOA),DESNZ,Activity,Metered electricity and gas consumption by domestic/non-domestic; LA and small-area geography for city inventories,I.3,Great Britain (NI via related products),Local authority; MSOA/IZ; LSOA/DZ (domestic); postcode products,neighborhood_or_small_area,~2005–2024 (product-dependent),Annual,CSV / ODS / Excel,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/sub-national-electricity-consumption-data,https://www.gov.uk/government/collections/sub-national-gas-consumption-data,Official small-area electricity and gas meter consumption — core activity data for UK stationary energy city inventories.,Gas weather-corrected; electricity not; LSOA only domestic; manufacturing vs commercial split limited in non-domestic class.,High,Primary official
Manufacturing industries & construction,GBR-004,GBR-004-I.3,Digest of UK Energy Statistics (DUKES) / Energy Trends,DESNZ,Activity,National energy balance by fuel and consuming sector; generation mix; heat and other fuels context,I.3,United Kingdom,National; some DA/regional tables,state_or_province,Long annual series (DUKES); monthly Energy Trends,Annual / monthly,Excel / ODS / PDF,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,https://www.gov.uk/government/collections/energy-trends,Core UK energy balance and generation statistics underpinning inventory and city downscaling.,Not LA meter data; city inventories should prefer subnational electricity/gas products.,High,Primary official
Manufacturing industries & construction,GBR-005,GBR-005-I.3,Greenhouse gas reporting conversion factors (company reporting),DESNZ,Hybrid,"UK emission factors for fuels, electricity, transport, waste, water, refrigerants — activity-to-emissions conversion",I.3,United Kingdom,National factors (location/market-based electricity options),national,Annual editions (current year + archive),Annual,XLSX / CSV,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,Standard UK GHG conversion factors widely used in city and organisational inventories.,Company-reporting framing; electricity factors are national/grid averages unless location-based alternatives applied.,High,Primary official
Manufacturing industries & construction,GBR-006,GBR-006-I.3,Environment Agency Pollution Inventory / UK PRTR facility emissions,Environment Agency / Defra (UK PRTR),Emissions,Facility-level releases including GHGs where reported; industrial combustion/process/waste/wastewater point sources,I.3,England & Wales (PI); UK PRTR for national industrial releases,Facility / permit site,facility_or_asset,Annual series (recent PI through 2024),Annual,ZIP/CSV / XML,Open,Environment Agency / OGL terms as published,Partial,https://www.data.gov.uk/dataset/cfd94301-a2f2-48a2-9915-e477ca6d8b7e/pollution-inventory,https://www.gov.uk/government/publications/download-industrial-emissions-and-waste-transfer-uk-prtr-data,Facility pollutant/GHG releases for large regulated sites — city point-source layer.,Reporting thresholds; not all GHGs/sites; Scotland/NI have parallel SEPA/NIEA products.,High,Primary official
Manufacturing industries & construction,GBR-007,GBR-007-I.3,NAEI point sources and gridded emissions,DESNZ / NAEI (Ricardo),Emissions,Mapped point sources and gridded sectoral emissions supporting LA allocation and city inventories,I.3,United Kingdom,Point source; ~1 km grids; interactive maps,facility_or_asset,~2005–2023 (gridded/point products as published),Periodic / annual cycle,Maps / downloadable gridded & point data,Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/greenhouse-gases/greenhouse-gas-emissions-data,https://naei.energysecurity.gov.uk/,Spatially resolved NAEI emissions and point sources used in LA GHG statistics.,Grid resolution may blur dense city sources; prefer LA tables for reporting totals.,High,Primary official
Manufacturing industries & construction,GBR-017,GBR-017-I.3,London Energy and Greenhouse Gas Inventory (LEGGI),Greater London Authority (GLA),Hybrid,"GPC-style London inventory: stationary energy, transport, waste, IPPU, AFOLU; borough energy/emissions",I.3,Greater London,London; borough,city_or_municipality,Multi-year series through 2023 LEGGI,Annual,XLSX / CSV / explorer,Open,As stated on London Datastore,No,https://data.london.gov.uk/dataset/leggi/,https://apps.london.gov.uk/leggi-explorer,Mature city GHG/energy inventory for London with borough breakdowns — UK reference city product.,London-specific methodology; not all UK cities publish equivalent open inventories.,High,City official
Manufacturing industries & construction,GBR-020,GBR-020-I.3,ONS UK Environmental Accounts (energy & GHG),Office for National Statistics (ONS),Hybrid,SEEA-style energy use and GHG accounts by industry/household — complementary national framing,I.3,United Kingdom,National; industry,national,Annual accounts series,Annual,Tables / CSV,Open,UK Open Government Licence (OGL),Yes (ONS API),https://www.ons.gov.uk/economy/environmentalaccounts,https://www.ons.gov.uk/economy/environmentalaccounts,Official environmental-economic accounts complementary to the territorial GHGI.,Not GPC city inventory; industry classification differs from IPCC/GPC.,High,Primary official
Manufacturing industries & construction,GBR-021,GBR-021-I.3,Subnational total final energy / residual fuels consumption (non-gas non-electricity),DESNZ / NAEI,Activity,"LA estimates of other fuels (coal, oil, bioenergy, etc.) beyond electricity/gas meters",I.3,United Kingdom,Local authority; region,city_or_municipality,Aligned with subnational energy/NAEI products (~2005 onward),Annual,Excel / supporting NAEI LA pages,Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/data/maps/local-authorities,https://www.gov.uk/government/collections/total-final-energy-consumption-at-sub-national-level,Subnational residual/other fuel consumption estimates for stationary energy beyond meters.,More modelled than meter data; sector splits coarser than electricity/gas.,High,Primary official
Manufacturing industries & construction,GBR-024,GBR-024-I.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products for cross-check,I.3,Global including UK,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus DESNZ LA GHG / GHGI.,Prefer official UK sources when available.,High,International modeled
Manufacturing industries & construction,GBR-025,GBR-025-I.3,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,I.3,Global including UK,Asset / urban area,modeled_grid,Monthly recent years,Periodic,CSV/API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset/urban emissions complementary to Pollution Inventory and LA GHG stats.,Not official; calibrate to GHGI / LA statistics.,Medium,International modeled
Energy industries,GBR-001,GBR-001-I.4,UK Greenhouse Gas Inventory / National Inventory Document (NID),Department for Energy Security and Net Zero (DESNZ) / Ricardo (NAEI),Emissions,National GHG by IPCC sector/gas; emission factors and methods; DA inventories for England Scotland Wales NI,I.4,United Kingdom,National; Devolved Administrations,state_or_province,1990–2024 (NID 2026 submission),Annual,PDF / XLSX / machine-readable CSV (NAEI),Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/greenhouse-gases/greenhouse-gas-emissions-data,https://naei.energysecurity.gov.uk/,"Official UNFCCC NID/GHGI for the UK with pivot tables, CRT/CSV products and DA inventories.",Not municipal boundary; use LA GHG statistics for city-scale allocation.,High,Primary official
Energy industries,GBR-002,GBR-002-I.4,UK local authority and regional greenhouse gas emissions statistics,DESNZ / NAEI (Ricardo),Emissions,"LA/regional end-user GHG by sector (buildings, industry, transport, waste, agriculture, LULUCF); nationally consistent city-proxy inventory",I.4,United Kingdom,Local authority; region; Protected Landscapes,city_or_municipality,2005–2024,Annual,CSV / XLSX / PDF statistical release,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/statistics/uk-local-authority-and-regional-greenhouse-gas-emissions-statistics-2005-to-2024,https://naei.energysecurity.gov.uk/data/maps/local-authorities,Nationally consistent LA GHG emissions — primary UK city/local inventory product derived from NAEI + subnational energy.,"Excludes aviation, shipping, military transport and F-gases at LA level; end-user framing differs from territorial GPC Scope splits in places.",High,Primary official
Energy industries,GBR-003,GBR-003-I.4,Subnational electricity and gas consumption statistics (LA / MSOA / LSOA),DESNZ,Activity,Metered electricity and gas consumption by domestic/non-domestic; LA and small-area geography for city inventories,I.4,Great Britain (NI via related products),Local authority; MSOA/IZ; LSOA/DZ (domestic); postcode products,neighborhood_or_small_area,~2005–2024 (product-dependent),Annual,CSV / ODS / Excel,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/sub-national-electricity-consumption-data,https://www.gov.uk/government/collections/sub-national-gas-consumption-data,Official small-area electricity and gas meter consumption — core activity data for UK stationary energy city inventories.,Gas weather-corrected; electricity not; LSOA only domestic; manufacturing vs commercial split limited in non-domestic class.,High,Primary official
Energy industries,GBR-004,GBR-004-I.4,Digest of UK Energy Statistics (DUKES) / Energy Trends,DESNZ,Activity,National energy balance by fuel and consuming sector; generation mix; heat and other fuels context,I.4,United Kingdom,National; some DA/regional tables,state_or_province,Long annual series (DUKES); monthly Energy Trends,Annual / monthly,Excel / ODS / PDF,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,https://www.gov.uk/government/collections/energy-trends,Core UK energy balance and generation statistics underpinning inventory and city downscaling.,Not LA meter data; city inventories should prefer subnational electricity/gas products.,High,Primary official
Energy industries,GBR-005,GBR-005-I.4,Greenhouse gas reporting conversion factors (company reporting),DESNZ,Hybrid,"UK emission factors for fuels, electricity, transport, waste, water, refrigerants — activity-to-emissions conversion",I.4,United Kingdom,National factors (location/market-based electricity options),national,Annual editions (current year + archive),Annual,XLSX / CSV,Open,UK Open Government Licence (OGL),No,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,https://www.gov.uk/government/collections/government-conversion-factors-for-company-reporting,Standard UK GHG conversion factors widely used in city and organisational inventories.,Company-reporting framing; electricity factors are national/grid averages unless location-based alternatives applied.,High,Primary official
Energy industries,GBR-006,GBR-006-I.4,Environment Agency Pollution Inventory / UK PRTR facility emissions,Environment Agency / Defra (UK PRTR),Emissions,Facility-level releases including GHGs where reported; industrial combustion/process/waste/wastewater point sources,I.4,England & Wales (PI); UK PRTR for national industrial releases,Facility / permit site,facility_or_asset,Annual series (recent PI through 2024),Annual,ZIP/CSV / XML,Open,Environment Agency / OGL terms as published,Partial,https://www.data.gov.uk/dataset/cfd94301-a2f2-48a2-9915-e477ca6d8b7e/pollution-inventory,https://www.gov.uk/government/publications/download-industrial-emissions-and-waste-transfer-uk-prtr-data,Facility pollutant/GHG releases for large regulated sites — city point-source layer.,Reporting thresholds; not all GHGs/sites; Scotland/NI have parallel SEPA/NIEA products.,High,Primary official
Energy industries,GBR-007,GBR-007-I.4,NAEI point sources and gridded emissions,DESNZ / NAEI (Ricardo),Emissions,Mapped point sources and gridded sectoral emissions supporting LA allocation and city inventories,I.4,United Kingdom,Point source; ~1 km grids; interactive maps,facility_or_asset,~2005–2023 (gridded/point products as published),Periodic / annual cycle,Maps / downloadable gridded & point data,Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/greenhouse-gases/greenhouse-gas-emissions-data,https://naei.energysecurity.gov.uk/,Spatially resolved NAEI emissions and point sources used in LA GHG statistics.,Grid resolution may blur dense city sources; prefer LA tables for reporting totals.,High,Primary official
Energy industries,GBR-017,GBR-017-I.4,London Energy and Greenhouse Gas Inventory (LEGGI),Greater London Authority (GLA),Hybrid,"GPC-style London inventory: stationary energy, transport, waste, IPPU, AFOLU; borough energy/emissions",I.4,Greater London,London; borough,city_or_municipality,Multi-year series through 2023 LEGGI,Annual,XLSX / CSV / explorer,Open,As stated on London Datastore,No,https://data.london.gov.uk/dataset/leggi/,https://apps.london.gov.uk/leggi-explorer,Mature city GHG/energy inventory for London with borough breakdowns — UK reference city product.,London-specific methodology; not all UK cities publish equivalent open inventories.,High,City official
Energy industries,GBR-018,GBR-018-I.4,NESO / electricity generation & carbon intensity data,National Energy System Operator (NESO),Hybrid,"Generation mix, demand and carbon intensity for electricity Scope 2 factors and energy industries context",I.4,Great Britain,National / balancing mechanism; regional carbon intensity,state_or_province,Near real-time + historic,Continuous / half-hourly,API / CSV,Open,As stated by NESO (Carbon Intensity API terms),Yes,https://carbonintensity.org.uk/,https://www.neso.energy/data-portal,Operational GB electricity system and carbon intensity data for Scope 2 and I.4 context.,Not a substitute for DUKES annual balances; NI separate market.,High,Primary official / system operator
Energy industries,GBR-019,GBR-019-I.4,NSTA oil and gas production / emissions-related petroleum data,North Sea Transition Authority (NSTA),Hybrid,Upstream oil & gas production and related emissions intelligence for fugitive/energy industries,I.4,UK Continental Shelf / UK oil & gas,Field / asset; national,national,Long series; monthly production,Monthly / annual,Open data portal / tables,Open,As stated by NSTA,Partial,https://www.nstauthority.co.uk/data-centre/,https://www.nstauthority.co.uk/,Official UK upstream petroleum data supporting oil/gas fugitive and energy industry inventories.,Offshore-heavy; city inventories mainly relevant near terminals/refineries/onshore assets.,High,Primary official
Energy industries,GBR-020,GBR-020-I.4,ONS UK Environmental Accounts (energy & GHG),Office for National Statistics (ONS),Hybrid,SEEA-style energy use and GHG accounts by industry/household — complementary national framing,I.4,United Kingdom,National; industry,national,Annual accounts series,Annual,Tables / CSV,Open,UK Open Government Licence (OGL),Yes (ONS API),https://www.ons.gov.uk/economy/environmentalaccounts,https://www.ons.gov.uk/economy/environmentalaccounts,Official environmental-economic accounts complementary to the territorial GHGI.,Not GPC city inventory; industry classification differs from IPCC/GPC.,High,Primary official
Energy industries,GBR-024,GBR-024-I.4,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Modeled sectoral GHG grids and city products for cross-check,I.4,Global including UK,0.1° / 1 km city products,modeled_grid,1970–2024,Periodic,NetCDF/CSV,Open,As stated by JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Modeled gap-fill/cross-check versus DESNZ LA GHG / GHGI.,Prefer official UK sources when available.,High,International modeled
Energy industries,GBR-025,GBR-025-I.4,Climate TRACE inventory,Climate TRACE,Emissions,Asset and urban-area emissions estimates,I.4,Global including UK,Asset / urban area,modeled_grid,Monthly recent years,Periodic,CSV/API,Open,As stated by Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Asset/urban emissions complementary to Pollution Inventory and LA GHG stats.,Not official; calibrate to GHGI / LA statistics.,Medium,International modeled
"Agriculture, forestry & fishing energy",GBR-001,GBR-001-I.5,UK Greenhouse Gas Inventory / National Inventory Document (NID),Department for Energy Security and Net Zero (DESNZ) / Ricardo (NAEI),Emissions,National GHG by IPCC sector/gas; emission factors and methods; DA inventories for England Scotland Wales NI,I.5,United Kingdom,National; Devolved Administrations,state_or_province,1990–2024 (NID 2026 submission),Annual,PDF / XLSX / machine-readable CSV (NAEI),Open,UK Open Government Licence (OGL),No,https://naei.energysecurity.gov.uk/greenhouse-gases/greenhouse-gas-emissions-data,https://naei.energysecurity.gov.uk/,"Official UNFCCC NID/GHGI for the UK with pivot tables, CRT/CSV products and DA inventories.",Not municipal boundary; use LA GHG statistics for city-scale allocation.,High,Primary official
