sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Residential buildings,ARG-025,ARG-025-I.1,"Inventarios municipales GPC / planes locales (ej. Rosario, Córdoba, otras ciudades — series parciales)",Municipios / provincias / programas GCoM,Emissions,Inventarios comunitarios GPC o asimilables publicados por ciudades argentinas fuera de CABA,I.1,Ciudades seleccionadas (cobertura incompleta),Municipio,other_or_mixed,Años puntuales según ciudad,Irregular,PDF / reportes,Partial Open,Varía,No,https://www.globalcovenantofmayors.org/,https://inventariogei.ambiente.gob.ar/,"Inventarios locales adicionales al de CABA — evidencia de práctica GPC en el país, sin catálogo nacional homogéneo.",No hay portal nacional único; frecuencias y aperturas sectoriales irregulares; a menudo solo PDF.,Medium,City official
Commercial & institutional buildings,ARG-001,ARG-001-I.2,Inventario Nacional de Gases de Efecto Invernadero (INGEI) / Informe Nacional de Inventario (INI),"Subsecretaría de Ambiente (Secretaría de Ambiente, Turismo y Deportes)",Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; factores y métodos; IBT/INI,I.2,Argentina,Nacional,national,1990–2022 (INGEI/IBT 2024),Ciclos de reporte (IBT/CN) + actualizaciones de plataforma,XLSX / PDF / plataforma interactiva,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/,https://inventariogei.ambiente.gob.ar/,Inventario oficial UNFCCC/Paris de Argentina con tablas de emisiones e indicadores descargables.,No es inventario municipal; usar desagregación provincial y datos locales para ciudades.,High,Primary official
Commercial & institutional buildings,ARG-002,ARG-002-I.2,Asignación por jurisdicción del INGEI (desagregación provincial),Subsecretaría de Ambiente,Emissions,"GEI por provincia/CABA, sector y categoría IPCC — capa subnacional oficial para inventarios locales",I.2,Argentina,Provincia / CABA,other_or_mixed,2010–2022 (archivo desagregacion-provincial),Con ciclos INGEI,XLSX / JSON / PDF metodológico,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/desagregacion-provincial.xlsx,https://inventariogei.ambiente.gob.ar/files/Metodologia_INGEI_por_jurisdiccion-new.pdf,Desagregación oficial del INGEI a provincias/CABA (~88% de emisiones 2022 asignadas).,No es LGA/municipio; IPPU y algunas categorías quedan parcialmente sin asignar; top-down en parte.,High,Primary official
Commercial & institutional buildings,ARG-003,ARG-003-I.2,Balance Energético Nacional (BEN),Secretaría de Energía,Activity,Oferta/demanda de energía por combustible y sector; transformación y consumo final,I.2,Argentina,Nacional (algunas aperturas sectoriales),national,Serie larga desde ~1960; ediciones anuales recientes (2022–2025),Anual,XLSX / PDF / datos.gob.ar,Open,Datos Abiertos Argentina (como se indique),Partial,https://datos.gob.ar/dataset/energia-balances-energeticos,https://www.argentina.gob.ar/economia/energia/planeamiento-energetico/balances-energeticos,Balance energético oficial — base de actividad para energía estacionaria y combustibles.,No es consumo por municipio; inventarios urbanos requieren ENARGAS/CAMMESA/distribuidoras o downscaling.,High,Primary official
Commercial & institutional buildings,ARG-005,ARG-005-I.2,ENARGAS — anuarios y estadísticas de gas natural,Ente Nacional Regulador del Gas (ENARGAS),Activity,Consumo/ventas de gas por tipo de usuario y jurisdicción; red de distribución — residencial/comercial/industrial,I.2,Argentina (sistema regulado),Nacional; provincia/distribuidora; aperturas por categoría de usuario,national,Anuarios y series periódicas,Anual / mensual según producto,PDF / Excel / datos abiertos,Open,Como indique ENARGAS,Partial,https://www.enargas.gob.ar/,https://www.enargas.gob.ar/secciones/publicaciones/anuarios.php,Estadísticas oficiales de gas natural — principal actividad fósil estacionaria urbana.,Granularidad municipal incompleta; GLP y no conectados requieren otras fuentes.,High,Primary official
Commercial & institutional buildings,ARG-007,ARG-007-I.2,Volúmenes de combustibles — bocas de expendio y despacho (Res. S.E. 1104/2004 y afines),Secretaría de Energía,Activity,Volúmenes de combustibles líquidos por boca de expendio / localidad — proxy on-road y estacionario,I.2,Argentina,Boca de expendio / localidad / puerto bunker (según serie),facility_or_asset,Series desde ~2003/2013 según resolución,Periódica,Tablas / datos abiertos,Open,Datos Abiertos Argentina / como se indique,No,https://www.argentina.gob.ar/economia/energia/hidrocarburos/volumenes,https://datos.gob.ar/dataset?q=combustible,Ventas/despacho de combustibles a escala localidad — actividad clave para transporte carretero urbano.,Venta ≠ consumo en el municipio; bunker y mayoristas requieren tratamiento aparte.,High,Primary official
Commercial & institutional buildings,ARG-008,ARG-008-I.2,INDEC — Cuenta de emisiones al aire (CEA-GEI) / cuentas ambientales,Instituto Nacional de Estadística y Censos (INDEC),Hybrid,Cuentas ambientales de GEI (principio de residencia) derivadas del INGEI — marco SEEA complementario,I.2,Argentina,Nacional; industria,national,Según publicaciones CEA (metodología 2025),Periódica,PDF metodológico / tablas,Open,Como indique INDEC,No,https://www.indec.gob.ar/ftp/cuadros/territorio/metodologia_cuenta_emisiones_aire.pdf,https://www.indec.gob.ar/,Cuentas ambientales de GEI del INDEC complementarias al inventario territorial.,No es inventario GPC de ciudad; clasificación económica ≠ IPCC/GPC.,High,Primary official
Commercial & institutional buildings,ARG-013,ARG-013-I.2,Inventario de GEI de la Ciudad de Buenos Aires (IGEI CABA) — GPC,Gobierno de la Ciudad Autónoma de Buenos Aires,Emissions,"Inventario GPC urbano: energía estacionaria, transporte, residuos (incluye Scope 3 de RSU en CEAMSE)",I.2,Ciudad Autónoma de Buenos Aires,Ciudad,city_or_municipality,Serie plurianual (p.ej. informes 2021–2023),Anual / periódica,PDF (tablas GPC),Open,Como indique GCBA,No,https://www.buenosaires.gob.ar/,https://static.buenosaires.gob.ar/sites/default/files/2025-12/IF-2025-52765385-GCABA-DGPOLEA.pdf,Inventario GPC maduro de la principal ciudad argentina — referencia urbana del país.,Microdatos de utilidades no siempre republicados; aviación/navegación reportadas NO en algunos años.,High,City official
Commercial & institutional buildings,ARG-018,ARG-018-I.2,ENRE / estadísticas de distribución eléctrica y consumos,Ente Nacional Regulador de la Electricidad (ENRE) / distribuidoras,Activity,Energía distribuida/facturada por categoría de usuario en áreas reguladas (p.ej. AMBA) — I.1–I.3,I.2,Áreas de concesión ENRE (principalmente AMBA); resto vía entes provinciales,Distribuidora / categoría tarifaria; a veces partido,state_or_province,Informes periódicos,Mensual / anual,Informes / Excel,Partial Open,Como indique ENRE,No,https://www.argentina.gob.ar/enre,https://www.argentina.gob.ar/enre,Consumos eléctricos regulados — actividad estacionaria urbana donde hay apertura pública.,Fuera de AMBA depende de cada provincia/distribuidora; API municipal nacional inexistente.,Medium,Primary official / utility
Commercial & institutional buildings,ARG-020,ARG-020-I.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,I.2,Global incluyendo Argentina,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/CABA.,Preferir fuentes oficiales argentinas cuando existan.,High,International modeled
Commercial & institutional buildings,ARG-024,ARG-024-I.2,Datos Abiertos Energía (portal datos.gob.ar / datos.energia.gob.ar),Secretaría de Energía,Activity,"Colección abierta de datasets energéticos (BEN, SESCO, precios, volúmenes) — acceso máquina a actividad energética",I.2,Argentina,Según dataset (nacional a yacimiento/localidad),facility_or_asset,Según cada recurso,Según dataset,CSV / XLSX / API CKAN,Open,Datos Abiertos Argentina,Yes (CKAN),https://datos.gob.ar/dataset?organization=energia,https://www.argentina.gob.ar/datos-abiertos/portal/ener,Portal de datos abiertos energéticos — punto de acceso transversal a actividad energética.,Calidad/actualización varía por dataset; no sustituye inventarios GPC.,High,Primary official
Commercial & institutional buildings,ARG-025,ARG-025-I.2,"Inventarios municipales GPC / planes locales (ej. Rosario, Córdoba, otras ciudades — series parciales)",Municipios / provincias / programas GCoM,Emissions,Inventarios comunitarios GPC o asimilables publicados por ciudades argentinas fuera de CABA,I.2,Ciudades seleccionadas (cobertura incompleta),Municipio,other_or_mixed,Años puntuales según ciudad,Irregular,PDF / reportes,Partial Open,Varía,No,https://www.globalcovenantofmayors.org/,https://inventariogei.ambiente.gob.ar/,"Inventarios locales adicionales al de CABA — evidencia de práctica GPC en el país, sin catálogo nacional homogéneo.",No hay portal nacional único; frecuencias y aperturas sectoriales irregulares; a menudo solo PDF.,Medium,City official
Manufacturing industries & construction,ARG-001,ARG-001-I.3,Inventario Nacional de Gases de Efecto Invernadero (INGEI) / Informe Nacional de Inventario (INI),"Subsecretaría de Ambiente (Secretaría de Ambiente, Turismo y Deportes)",Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; factores y métodos; IBT/INI,I.3,Argentina,Nacional,national,1990–2022 (INGEI/IBT 2024),Ciclos de reporte (IBT/CN) + actualizaciones de plataforma,XLSX / PDF / plataforma interactiva,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/,https://inventariogei.ambiente.gob.ar/,Inventario oficial UNFCCC/Paris de Argentina con tablas de emisiones e indicadores descargables.,No es inventario municipal; usar desagregación provincial y datos locales para ciudades.,High,Primary official
Manufacturing industries & construction,ARG-002,ARG-002-I.3,Asignación por jurisdicción del INGEI (desagregación provincial),Subsecretaría de Ambiente,Emissions,"GEI por provincia/CABA, sector y categoría IPCC — capa subnacional oficial para inventarios locales",I.3,Argentina,Provincia / CABA,other_or_mixed,2010–2022 (archivo desagregacion-provincial),Con ciclos INGEI,XLSX / JSON / PDF metodológico,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/desagregacion-provincial.xlsx,https://inventariogei.ambiente.gob.ar/files/Metodologia_INGEI_por_jurisdiccion-new.pdf,Desagregación oficial del INGEI a provincias/CABA (~88% de emisiones 2022 asignadas).,No es LGA/municipio; IPPU y algunas categorías quedan parcialmente sin asignar; top-down en parte.,High,Primary official
Manufacturing industries & construction,ARG-003,ARG-003-I.3,Balance Energético Nacional (BEN),Secretaría de Energía,Activity,Oferta/demanda de energía por combustible y sector; transformación y consumo final,I.3,Argentina,Nacional (algunas aperturas sectoriales),national,Serie larga desde ~1960; ediciones anuales recientes (2022–2025),Anual,XLSX / PDF / datos.gob.ar,Open,Datos Abiertos Argentina (como se indique),Partial,https://datos.gob.ar/dataset/energia-balances-energeticos,https://www.argentina.gob.ar/economia/energia/planeamiento-energetico/balances-energeticos,Balance energético oficial — base de actividad para energía estacionaria y combustibles.,No es consumo por municipio; inventarios urbanos requieren ENARGAS/CAMMESA/distribuidoras o downscaling.,High,Primary official
Manufacturing industries & construction,ARG-005,ARG-005-I.3,ENARGAS — anuarios y estadísticas de gas natural,Ente Nacional Regulador del Gas (ENARGAS),Activity,Consumo/ventas de gas por tipo de usuario y jurisdicción; red de distribución — residencial/comercial/industrial,I.3,Argentina (sistema regulado),Nacional; provincia/distribuidora; aperturas por categoría de usuario,national,Anuarios y series periódicas,Anual / mensual según producto,PDF / Excel / datos abiertos,Open,Como indique ENARGAS,Partial,https://www.enargas.gob.ar/,https://www.enargas.gob.ar/secciones/publicaciones/anuarios.php,Estadísticas oficiales de gas natural — principal actividad fósil estacionaria urbana.,Granularidad municipal incompleta; GLP y no conectados requieren otras fuentes.,High,Primary official
Manufacturing industries & construction,ARG-007,ARG-007-I.3,Volúmenes de combustibles — bocas de expendio y despacho (Res. S.E. 1104/2004 y afines),Secretaría de Energía,Activity,Volúmenes de combustibles líquidos por boca de expendio / localidad — proxy on-road y estacionario,I.3,Argentina,Boca de expendio / localidad / puerto bunker (según serie),facility_or_asset,Series desde ~2003/2013 según resolución,Periódica,Tablas / datos abiertos,Open,Datos Abiertos Argentina / como se indique,No,https://www.argentina.gob.ar/economia/energia/hidrocarburos/volumenes,https://datos.gob.ar/dataset?q=combustible,Ventas/despacho de combustibles a escala localidad — actividad clave para transporte carretero urbano.,Venta ≠ consumo en el municipio; bunker y mayoristas requieren tratamiento aparte.,High,Primary official
Manufacturing industries & construction,ARG-008,ARG-008-I.3,INDEC — Cuenta de emisiones al aire (CEA-GEI) / cuentas ambientales,Instituto Nacional de Estadística y Censos (INDEC),Hybrid,Cuentas ambientales de GEI (principio de residencia) derivadas del INGEI — marco SEEA complementario,I.3,Argentina,Nacional; industria,national,Según publicaciones CEA (metodología 2025),Periódica,PDF metodológico / tablas,Open,Como indique INDEC,No,https://www.indec.gob.ar/ftp/cuadros/territorio/metodologia_cuenta_emisiones_aire.pdf,https://www.indec.gob.ar/,Cuentas ambientales de GEI del INDEC complementarias al inventario territorial.,No es inventario GPC de ciudad; clasificación económica ≠ IPCC/GPC.,High,Primary official
Manufacturing industries & construction,ARG-013,ARG-013-I.3,Inventario de GEI de la Ciudad de Buenos Aires (IGEI CABA) — GPC,Gobierno de la Ciudad Autónoma de Buenos Aires,Emissions,"Inventario GPC urbano: energía estacionaria, transporte, residuos (incluye Scope 3 de RSU en CEAMSE)",I.3,Ciudad Autónoma de Buenos Aires,Ciudad,city_or_municipality,Serie plurianual (p.ej. informes 2021–2023),Anual / periódica,PDF (tablas GPC),Open,Como indique GCBA,No,https://www.buenosaires.gob.ar/,https://static.buenosaires.gob.ar/sites/default/files/2025-12/IF-2025-52765385-GCABA-DGPOLEA.pdf,Inventario GPC maduro de la principal ciudad argentina — referencia urbana del país.,Microdatos de utilidades no siempre republicados; aviación/navegación reportadas NO en algunos años.,High,City official
Manufacturing industries & construction,ARG-018,ARG-018-I.3,ENRE / estadísticas de distribución eléctrica y consumos,Ente Nacional Regulador de la Electricidad (ENRE) / distribuidoras,Activity,Energía distribuida/facturada por categoría de usuario en áreas reguladas (p.ej. AMBA) — I.1–I.3,I.3,Áreas de concesión ENRE (principalmente AMBA); resto vía entes provinciales,Distribuidora / categoría tarifaria; a veces partido,state_or_province,Informes periódicos,Mensual / anual,Informes / Excel,Partial Open,Como indique ENRE,No,https://www.argentina.gob.ar/enre,https://www.argentina.gob.ar/enre,Consumos eléctricos regulados — actividad estacionaria urbana donde hay apertura pública.,Fuera de AMBA depende de cada provincia/distribuidora; API municipal nacional inexistente.,Medium,Primary official / utility
Manufacturing industries & construction,ARG-020,ARG-020-I.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,I.3,Global incluyendo Argentina,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INGEI/CABA.,Preferir fuentes oficiales argentinas cuando existan.,High,International modeled
Manufacturing industries & construction,ARG-021,ARG-021-I.3,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,I.3,Global incluyendo Argentina,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INGEI.,No oficial; calibrar con INGEI/SESCO/CAMMESA.,Medium,International modeled
Manufacturing industries & construction,ARG-024,ARG-024-I.3,Datos Abiertos Energía (portal datos.gob.ar / datos.energia.gob.ar),Secretaría de Energía,Activity,"Colección abierta de datasets energéticos (BEN, SESCO, precios, volúmenes) — acceso máquina a actividad energética",I.3,Argentina,Según dataset (nacional a yacimiento/localidad),facility_or_asset,Según cada recurso,Según dataset,CSV / XLSX / API CKAN,Open,Datos Abiertos Argentina,Yes (CKAN),https://datos.gob.ar/dataset?organization=energia,https://www.argentina.gob.ar/datos-abiertos/portal/ener,Portal de datos abiertos energéticos — punto de acceso transversal a actividad energética.,Calidad/actualización varía por dataset; no sustituye inventarios GPC.,High,Primary official
Manufacturing industries & construction,ARG-025,ARG-025-I.3,"Inventarios municipales GPC / planes locales (ej. Rosario, Córdoba, otras ciudades — series parciales)",Municipios / provincias / programas GCoM,Emissions,Inventarios comunitarios GPC o asimilables publicados por ciudades argentinas fuera de CABA,I.3,Ciudades seleccionadas (cobertura incompleta),Municipio,other_or_mixed,Años puntuales según ciudad,Irregular,PDF / reportes,Partial Open,Varía,No,https://www.globalcovenantofmayors.org/,https://inventariogei.ambiente.gob.ar/,"Inventarios locales adicionales al de CABA — evidencia de práctica GPC en el país, sin catálogo nacional homogéneo.",No hay portal nacional único; frecuencias y aperturas sectoriales irregulares; a menudo solo PDF.,Medium,City official
Energy industries,ARG-001,ARG-001-I.4,Inventario Nacional de Gases de Efecto Invernadero (INGEI) / Informe Nacional de Inventario (INI),"Subsecretaría de Ambiente (Secretaría de Ambiente, Turismo y Deportes)",Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; factores y métodos; IBT/INI,I.4,Argentina,Nacional,national,1990–2022 (INGEI/IBT 2024),Ciclos de reporte (IBT/CN) + actualizaciones de plataforma,XLSX / PDF / plataforma interactiva,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/,https://inventariogei.ambiente.gob.ar/,Inventario oficial UNFCCC/Paris de Argentina con tablas de emisiones e indicadores descargables.,No es inventario municipal; usar desagregación provincial y datos locales para ciudades.,High,Primary official
Energy industries,ARG-002,ARG-002-I.4,Asignación por jurisdicción del INGEI (desagregación provincial),Subsecretaría de Ambiente,Emissions,"GEI por provincia/CABA, sector y categoría IPCC — capa subnacional oficial para inventarios locales",I.4,Argentina,Provincia / CABA,other_or_mixed,2010–2022 (archivo desagregacion-provincial),Con ciclos INGEI,XLSX / JSON / PDF metodológico,Open,Como se indica en inventariogei.ambiente.gob.ar,No,https://inventariogei.ambiente.gob.ar/files/desagregacion-provincial.xlsx,https://inventariogei.ambiente.gob.ar/files/Metodologia_INGEI_por_jurisdiccion-new.pdf,Desagregación oficial del INGEI a provincias/CABA (~88% de emisiones 2022 asignadas).,No es LGA/municipio; IPPU y algunas categorías quedan parcialmente sin asignar; top-down en parte.,High,Primary official
Energy industries,ARG-003,ARG-003-I.4,Balance Energético Nacional (BEN),Secretaría de Energía,Activity,Oferta/demanda de energía por combustible y sector; transformación y consumo final,I.4,Argentina,Nacional (algunas aperturas sectoriales),national,Serie larga desde ~1960; ediciones anuales recientes (2022–2025),Anual,XLSX / PDF / datos.gob.ar,Open,Datos Abiertos Argentina (como se indique),Partial,https://datos.gob.ar/dataset/energia-balances-energeticos,https://www.argentina.gob.ar/economia/energia/planeamiento-energetico/balances-energeticos,Balance energético oficial — base de actividad para energía estacionaria y combustibles.,No es consumo por municipio; inventarios urbanos requieren ENARGAS/CAMMESA/distribuidoras o downscaling.,High,Primary official
Energy industries,ARG-004,ARG-004-I.4,CAMMESA — datos del Mercado Eléctrico Mayorista,CAMMESA,Hybrid,"Generación, demanda, despacho y combustible de generación — electricidad Scope 2 e industrias de la energía",I.4,Argentina (SADIE/MEM),Nacional; regional; central/nodo según producto,state_or_province,Series horarias/mensuales/anuales históricas,Continua / mensual,XLSX / CSV / informes / portal,Open (productos publicados),Como indique CAMMESA,Partial,https://cammesaweb.cammesa.com/,https://www.cammesa.com/,Datos operativos del MEM para factor eléctrico e I.4.,Demanda facturada a usuarios finales está en distribuidoras/ENRE; CAMMESA es mayorista.,High,Primary official / system operator
Energy industries,ARG-006,ARG-006-I.4,SESCO / estadísticas de hidrocarburos (producción petróleo y gas),Secretaría de Energía,Activity,Producción de petróleo/gas por yacimiento/cuenca/provincia; downstream y combustibles,I.4,Argentina,Yacimiento / cuenca / provincia / empresa,facility_or_asset,Series largas (SESCO web desde ~2009; históricas anteriores),Mensual / anual,Tablas dinámicas / CSV en datos.gob.ar,Open,Datos Abiertos Argentina,Partial,https://datos.gob.ar/dataset/energia-produccion-petroleo-gas-sesco,https://www.argentina.gob.ar/economia/energia/hidrocarburos/volumenes,Estadísticas oficiales upstream/downstream de hidrocarburos para fugitivas e I.4.,Emisiones fugitivas se estiman vía INGEI; relevancia urbana cerca de yacimientos/refinerías.,High,Primary official
