indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Households in hazard-prone areas,PHL-A007,PHL-A007-CCRA-017,Project NOAH — Flood hazard maps (5 / 25 / 100-year return periods),DOST / UP Resilience Institute (Project NOAH),Hazard,Official/open national flood threat maps (depth/velocity hazard classes),CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippines (nationwide; LiDAR detail in major basins),High-resolution hazard polygons / LiDAR-based where available,modeled_grid,present,NOAH assessment vintage (LiDAR era),Project releases / portal refreshes,SHP / PMTiles / portal download,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://www.spaceclimateobservatory.org/noah,"Nationwide flood inundation hazard for 5-, 25-, and 100-year rainfall return periods — strongest national Flood Threat product in this country set.",Static scenario maps; still pair with OEF flood_hazard for multi-source ensemble screening if desired.,High,Primary official
Households in hazard-prone areas,PHL-A008,PHL-A008-CCRA-017,Project NOAH — Landslide susceptibility & debris-flow / alluvial-fan hazards,DOST / UP Resilience Institute (Project NOAH),Hazard,"National landslide threat/susceptibility (SINMAP, Matterocking/Conefall, Flow-R)",CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippines (nationwide provinces),High-resolution hazard classes from LiDAR/IfSAR DEM,modeled_grid,present,NOAH landslide mapping vintage,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://ricelytics.philrice.gov.ph/data_catalog/dataset/landslide-hazard-maps-with-lidar-and-high-resolution-imagery-project-noah,"Merged shallow landslide, structurally controlled, and debris-flow hazards — preferred national Landslide Threat/Susceptibility source.","Susceptibility/hazard classes, not time-varying nowcasts.",High,Primary official
Households in hazard-prone areas,PHL-A009,PHL-A009-CCRA-017,Project NOAH — Storm surge advisory hazard maps (SSA 1–4),DOST / UP Resilience Institute (Project NOAH),Hazard,Coastal storm-surge inundation related to sea-level / coastal hazard exposure,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippine coasts (67 provinces in packaged mirrors),Coastal inundation polygons by advisory level,modeled_grid,present,Based on historical cyclone simulations 1951–2013,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://www.spaceclimateobservatory.org/noah,"Storm surge hazard advisories complement slow-onset SLR for coastal city CCRA (Manila Bay, Cebu, Davao, etc.).",Storm surge ≠ gradual SLR; still use NASA/IPCC SLR for 2030/2050 horizons.,High,Primary official
Households in hazard-prone areas,PHL-A016,PHL-A016-CCRA-017,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC (+ CoastalDEM),Hazard,Sea-level change present/2030/2050 for coastal exposure,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippine coasts,Gridded projections / coastal DEM,modeled_grid,present;2030;2050,Projection horizons,Assessment cycles,NetCDF / GeoTIFF,Open,See NASA/IPCC,Yes,https://sealevel.nasa.gov/,https://sealevel.nasa.gov/data_tools/,Gradual SLR projections for coastal cities; pair with NOAH storm surge for extreme coastal hazard.,Local subsidence (e.g. Metro Manila) may exceed regional SLR — needs local studies.,Medium,International modeled
Households in hazard-prone areas,PHL-A026,PHL-A026-CCRA-017,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,Exposure,Road/rail/port density; health POIs; buildings for hazard-prone households,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippines,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON,Open,ODbL,Yes,https://download.geofabrik.de/asia/philippines.html,https://wiki.openstreetmap.org/wiki/Philippines,Primary open infrastructure and building layer for exposure overlays with NOAH hazards.,Health POI completeness vs DOH NHFR varies.,Medium,Research/NGO
Households in hazard-prone areas,PHL-A031,PHL-A031-CCRA-017,Microsoft Building Footprints / Google Open Buildings (PHL),Microsoft / Google,Exposure,Building footprints ∩ NOAH hazard for households in hazard-prone areas,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippines,Building polygons,facility_or_asset,present,Model vintage,Product versions,GeoJSON / Parquet,Open,ODbL/CDLA,Yes,https://github.com/microsoft/GlobalMLBuildingFootprints,https://sites.research.google/open-buildings/,ML footprints for physical exposure with NOAH flood/landslide/surge masks.,Not official cadastre.,Medium,International modeled
Households in hazard-prone areas,PHL-A033,PHL-A033-CCRA-017,HeiGIT / HDX risk assessment style composites (if published) + COD population joins,Humanitarian partners / HDX,Hybrid,"ADM composites for demographics, facilities, flood exposure screening",CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Philippines,Admin 2/3 typical,state_or_province,present,Pipeline vintages,As published,CSV / geodata,Open on HDX where available,See HDX,Yes,https://data.humdata.org/group/phl,https://data.humdata.org/group/phl,HDX Philippines group hosts census joins and risk-relevant layers usable for coarse screening.,Prefer barangay census + NOAH for city products.,Medium,Research/NGO
Households in hazard-prone areas,PHL-A035,PHL-A035-CCRA-017,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),Hazard,City flood hazard ensemble (0–1),CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,"Pipeline-ready for PHL cities (Quezon City, Manila, Makati, Cebu, Davao, Taguig, …)",~250 m,modeled_grid,present,Static global-input ensemble,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF flood_hazard — runnable for PHL AOIs; calibrate/compare against NOAH.,Not published for PHL cities yet. NOAH usually preferred as primary local H.,High,OEF derived screening
Households in hazard-prone areas,PHL-A038,PHL-A038-CCRA-017,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),Hybrid,R=(H×E×V)^(1/3) flood risk — can use NOAH H + PSA E/V,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Pipeline-ready for PHL cities,~250 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/flood_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF flood risk composite; PHL can feed barangay PSA E/V and optionally NOAH-derived H.,Integration of NOAH H into OEF risk pipeline may need adapter.,High,OEF derived screening
Households in hazard-prone areas,PHL-A040,PHL-A040-CCRA-017,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,R=(H×E×V)^(1/3) landslide risk,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk; can compare with NOAH H × PSA E/V.,NOAH H adapter optional.,High,OEF derived screening
Households in hazard-prone areas,PHL-A041,PHL-A041-CCRA-017,OEF shared city Exposure score (population density screening),Open Earth Foundation,Exposure,Shared E score across hazards,CCRA-017,Hydrogeological Disasters,Floods; Landslides,Exposure,City AOI (PHL → PSA barangay / WorldPop),City grid / burned barangay,neighborhood_or_small_area,present,Aligned to pop source,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared exposure_score — PHL can use barangay census as preferred E.,Choose PSA vs WorldPop explicitly.,High,OEF derived screening
Inadequate Sanitation,PHL-A001,PHL-A001-CCRA-018,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),Hybrid,"Population density, age distribution, water/sanitation/waste housing fields for E/V",CCRA-018,Public Health,Diseases,Vulnerability,Philippines,Barangay (ADM4) / city-municipality (ADM3) — HDX & OpenSTAT,neighborhood_or_small_area,present,2020 Census,Census cycle,CSV / OpenSTAT / HDX,Open (aggregates),See PSA/HDX,Partial (OpenSTAT),https://data.humdata.org/group/phl,https://openstat.psa.gov.ph/,"2020 CPH tables include barangay age/sex population and city/municipality water, toilet, and garbage-disposal indicators — unusually strong city CCRA E/V backbone.",Some housing themes published at ADM3 not ADM4; join carefully to COD-AB 10-digit pcodes.,High,Primary official
Inadequate Sanitation,PHL-A006,PHL-A006-CCRA-018,"NDHS / DHS Philippines — health, WASH, nutrition",PSA / The DHS Program,Vulnerability,"Health & basic services, WASH, disease/nutrition prevalence proxies",CCRA-018,Public Health,Diseases,Vulnerability,Philippines,Region / survey domain (cluster GPS displaced),state_or_province,present,NDHS rounds,Survey rounds,Reports / API / restricted microdata,Open aggregates; microdata registration,DHS/PSA terms,Yes (DHS API),https://dhsprogram.com/countries/Country-Main.cfm?ctry_id=34,https://psa.gov.ph/,National Demographic and Health Survey indicators for health/WASH vulnerability.,"Not continuous city surfaces; disease = survey prevalence, not DOH case GIS.",High,Secondary official
Inadequate water access,PHL-A001,PHL-A001-CCRA-019,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),Hybrid,"Population density, age distribution, water/sanitation/waste housing fields for E/V",CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Philippines,Barangay (ADM4) / city-municipality (ADM3) — HDX & OpenSTAT,neighborhood_or_small_area,present,2020 Census,Census cycle,CSV / OpenSTAT / HDX,Open (aggregates),See PSA/HDX,Partial (OpenSTAT),https://data.humdata.org/group/phl,https://openstat.psa.gov.ph/,"2020 CPH tables include barangay age/sex population and city/municipality water, toilet, and garbage-disposal indicators — unusually strong city CCRA E/V backbone.",Some housing themes published at ADM3 not ADM4; join carefully to COD-AB 10-digit pcodes.,High,Primary official
Inadequate water access,PHL-A006,PHL-A006-CCRA-019,"NDHS / DHS Philippines — health, WASH, nutrition",PSA / The DHS Program,Vulnerability,"Health & basic services, WASH, disease/nutrition prevalence proxies",CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Philippines,Region / survey domain (cluster GPS displaced),state_or_province,present,NDHS rounds,Survey rounds,Reports / API / restricted microdata,Open aggregates; microdata registration,DHS/PSA terms,Yes (DHS API),https://dhsprogram.com/countries/Country-Main.cfm?ctry_id=34,https://psa.gov.ph/,National Demographic and Health Survey indicators for health/WASH vulnerability.,"Not continuous city surfaces; disease = survey prevalence, not DOH case GIS.",High,Secondary official
Inadequate water access,PHL-A032,PHL-A032-CCRA-019,WRI Aqueduct Water Risk / water security composites,World Resources Institute,Vulnerability,Water security index proxy,CCRA-019,Public Health; Water Resources,Diseases; Droughts,Vulnerability,Global (incl. Philippines),Basin/sub-basin,modeled_grid,present;2030;2050,Aqueduct versions,Product versions,SHP / tools,Open,See WRI,Yes,https://www.wri.org/aqueduct,https://www.wri.org/aqueduct,Global water-risk proxy alongside PSA water-access census fields.,Not official national water-security index.,Medium,International modeled
Income,PHL-A002,PHL-A002-CCRA-020,PSA poverty statistics (FIES / SAE) + OpenSTAT poverty,Philippine Statistics Authority (PSA),Vulnerability,Income / poverty incidence for vulnerability,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,Philippines,Province / city-municipality (SAE where published),city_or_municipality,present,FIES rounds + poverty releases,Survey / annual poverty releases,OpenSTAT / HDX / reports,Open aggregates,See PSA,Partial,https://openstat.psa.gov.ph/,https://psa.gov.ph/poverty-press-releases/references,Official poverty incidence and related living-condition statistics; SAE products support finer targeting.,Finest SAE grain varies by release; energy poverty needs HECS/FIES proxies.,High,Primary official
Income,PHL-A042,PHL-A042-CCRA-020,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,Vulnerability,Shared V score for risk screening,CCRA-020,Energy Security; Food Security; Hydrogeological Disasters; Public Health; Water Resources,Diseases; Droughts; Floods; Heatwaves; Landslides,Vulnerability,City AOI (PHL → census age + poverty/WASH),Barangay / city polygons burned to H grid,neighborhood_or_small_area,present,Aligned to socioecon source,Per city run,COG / GPKG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF shared V — map to PSA age + poverty + housing/WASH.,Composition site-specific.,High,OEF derived screening
Industrial GDP share,PHL-A025,PHL-A025-CCRA-021,PSA National Accounts — agriculture & industry GDP shares,Philippine Statistics Authority,Vulnerability,Agricultural and industrial GDP share,CCRA-021,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Vulnerability,Philippines,National / regional,national,present,Annual/quarterly accounts,Quarterly/annual,OpenSTAT / releases,Open,See PSA,Partial,https://openstat.psa.gov.ph/,https://psa.gov.ph/,Official sectoral GDP for economic dependence indicators.,Needs downscaling for city CCRA.,High,Primary official
Landslide Susceptibility,PHL-A008,PHL-A008-CCRA-022,Project NOAH — Landslide susceptibility & debris-flow / alluvial-fan hazards,DOST / UP Resilience Institute (Project NOAH),Hazard,"National landslide threat/susceptibility (SINMAP, Matterocking/Conefall, Flow-R)",CCRA-022,Infrastructures,Landslides,Vulnerability,Philippines (nationwide provinces),High-resolution hazard classes from LiDAR/IfSAR DEM,modeled_grid,present,NOAH landslide mapping vintage,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://ricelytics.philrice.gov.ph/data_catalog/dataset/landslide-hazard-maps-with-lidar-and-high-resolution-imagery-project-noah,"Merged shallow landslide, structurally controlled, and debris-flow hazards — preferred national Landslide Threat/Susceptibility source.","Susceptibility/hazard classes, not time-varying nowcasts.",High,Primary official
Landslide Susceptibility,PHL-A017,PHL-A017-CCRA-022,NASA LHASA landslide hazard (global),NASA GSFC,Hazard,Global rainfall-triggered landslide hazard alternative,CCRA-022,Infrastructures,Landslides,Vulnerability,Global (incl. Philippines),~1 km,modeled_grid,present,Model product,Model versions,GeoTIFF,Open,See NASA,Yes,https://gpm.nasa.gov/landslides/,https://gpm.nasa.gov/landslides/,Global landslide hazard — secondary to NOAH for PHL.,Prefer NOAH LiDAR susceptibility nationally.,Medium,International modeled
Landslide Susceptibility,PHL-A018,PHL-A018-CCRA-022,Copernicus DEM GLO-30 (+ NAMRIA IfSAR/LiDAR via NOAH lineage),ESA Copernicus / NAMRIA (via NOAH inputs),Hazard,Elevation/slope/HAND drivers,CCRA-022,Infrastructures,Landslides,Vulnerability,Philippines,30 m global; 1–5 m where LiDAR/IfSAR used in NOAH,modeled_grid,n/a,DEM mosaics,Product versions,GeoTIFF,Open (Copernicus); NAMRIA detail via NOAH products,Copernicus / gov,Yes (Copernicus),https://spacedata.copernicus.eu/,https://www.namria.gov.ph/,DEM foundation; NOAH already embeds high-res NAMRIA elevation in hazard maps.,Raw NAMRIA LiDAR may be restricted; use NOAH outputs for hazard.,High,International modeled
Landslide Susceptibility,PHL-A037,PHL-A037-CCRA-022,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility (0–1),CCRA-022,Infrastructures,Landslides,Vulnerability,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static ensemble,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard — secondary to NOAH; useful ensemble cross-check.,Prefer NOAH as primary national landslide H.,High,OEF derived screening
Landslide Susceptibility,PHL-A040,PHL-A040-CCRA-022,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,R=(H×E×V)^(1/3) landslide risk,CCRA-022,Infrastructures,Landslides,Vulnerability,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk; can compare with NOAH H × PSA E/V.,NOAH H adapter optional.,High,OEF derived screening
Landslide Threat Index,PHL-A008,PHL-A008-CCRA-023,Project NOAH — Landslide susceptibility & debris-flow / alluvial-fan hazards,DOST / UP Resilience Institute (Project NOAH),Hazard,"National landslide threat/susceptibility (SINMAP, Matterocking/Conefall, Flow-R)",CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Philippines (nationwide provinces),High-resolution hazard classes from LiDAR/IfSAR DEM,modeled_grid,present,NOAH landslide mapping vintage,Project releases,SHP / PMTiles,Open (ODC-ODbL),ODC-ODbL,Portal / mirrors,https://huggingface.co/datasets/bettergovph/project-noah-hazard-maps,https://ricelytics.philrice.gov.ph/data_catalog/dataset/landslide-hazard-maps-with-lidar-and-high-resolution-imagery-project-noah,"Merged shallow landslide, structurally controlled, and debris-flow hazards — preferred national Landslide Threat/Susceptibility source.","Susceptibility/hazard classes, not time-varying nowcasts.",High,Primary official
Landslide Threat Index,PHL-A014,PHL-A014-CCRA-023,"CHIRPS extreme precipitation indices (Rx5day, CDD drivers)",UCSB Climate Hazards Center / CHIRPS,Hazard,"Rx5day, CDD, total precip open rasters",CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Global land (incl. Philippines),~0.05°,modeled_grid,present,1981–present,Near real-time,GeoTIFF / NetCDF,Open,Open,Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Open precip extremes for OEF FRI/landslide inputs and PAGASA cross-check.,Prefer PAGASA/NOAH for local flood hazard; CHIRPS for continuous open time series.,High,International modeled
Landslide Threat Index,PHL-A017,PHL-A017-CCRA-023,NASA LHASA landslide hazard (global),NASA GSFC,Hazard,Global rainfall-triggered landslide hazard alternative,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Global (incl. Philippines),~1 km,modeled_grid,present,Model product,Model versions,GeoTIFF,Open,See NASA,Yes,https://gpm.nasa.gov/landslides/,https://gpm.nasa.gov/landslides/,Global landslide hazard — secondary to NOAH for PHL.,Prefer NOAH LiDAR susceptibility nationally.,Medium,International modeled
Landslide Threat Index,PHL-A018,PHL-A018-CCRA-023,Copernicus DEM GLO-30 (+ NAMRIA IfSAR/LiDAR via NOAH lineage),ESA Copernicus / NAMRIA (via NOAH inputs),Hazard,Elevation/slope/HAND drivers,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Philippines,30 m global; 1–5 m where LiDAR/IfSAR used in NOAH,modeled_grid,n/a,DEM mosaics,Product versions,GeoTIFF,Open (Copernicus); NAMRIA detail via NOAH products,Copernicus / gov,Yes (Copernicus),https://spacedata.copernicus.eu/,https://www.namria.gov.ph/,DEM foundation; NOAH already embeds high-res NAMRIA elevation in hazard maps.,Raw NAMRIA LiDAR may be restricted; use NOAH outputs for hazard.,High,International modeled
Landslide Threat Index,PHL-A037,PHL-A037-CCRA-023,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),Hazard,City landslide susceptibility (0–1),CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static ensemble,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_hazard,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/models/landslide_hazard/,OEF landslide_hazard — secondary to NOAH; useful ensemble cross-check.,Prefer NOAH as primary national landslide H.,High,OEF derived screening
Landslide Threat Index,PHL-A040,PHL-A040-CCRA-023,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),Hybrid,R=(H×E×V)^(1/3) landslide risk,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready for PHL cities,~90 m,modeled_grid,present,Static composite,Per city run,COG + tiles,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/landslide_risk,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,OEF landslide risk; can compare with NOAH H × PSA E/V.,NOAH H adapter optional.,High,OEF derived screening
Landslide Threat Index,PHL-A043,PHL-A043-CCRA-023,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),Hazard,Dominant mechanism classes; drainage_constrained proxies stormwater gap,CCRA-023,Hydrogeological Disasters; Infrastructures,Landslides,Hazard,Pipeline-ready for PHL cities,~250 m / ~90 m,modeled_grid,present,Static classification,Per NbS run,Categorical COG,Internal when published,CC BY 4.0,When published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,OEF mechanism-type layers. Drainage_constrained remains proxy until LGU drainage GIS opens.,Screening only.,Medium,OEF derived screening
Maximum Consecutive Dry Days (CDD),PHL-A012,PHL-A012-CCRA-024,PAGASA drought / dry-spell assessments + SPEI/SPI agri-impact maps,DOST-PAGASA,Hazard,"Official drought monitoring (SPI/SPEI, dry spell/drought categories) and RX extremes in agri assessments",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Philippines (province-level assessments; gridded SPEI in agri reports),Province bulletins + gridded SPEI/RX maps in impact assessments,state_or_province,present,Monthly operational products,Monthly,PDF maps / portal products,Open (bulletins); raw grids via CliMap registration for some products,See PAGASA,No bulk public API,https://www.pagasa.dost.gov.ph/climate/climate-advisories,https://www.pagasa.dost.gov.ph/agri-weather/impact-assessment-for-agriculture,National meteorological drought/dry-spell monitoring using SPI/SPEI and related extremes.,City-ready open NetCDF SPEI archives not always direct-download; CliMap helps for municipal climate.,High,Primary official
Maximum Consecutive Dry Days (CDD),PHL-A013,PHL-A013-CCRA-024,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,Hazard,Municipal historical/projected temperature & rainfall; extremes; CLIRAM,CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Philippines,Municipality / province / region summaries; gridded raw later/advanced,city_or_municipality,present;2030;2050,Historical monthly + CMIP6 SSP periods,Portal programme updates,Maps / spreadsheets / CLIRAM (registration download),Open with registration for downloads,See PAGASA T&Cs,No,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,CliMap interface for historical and projected climate at municipal scale — strong official source for heat/precip futures.,Raw national grids may require advanced-user access; registration gate for downloads.,High,Primary official
Maximum Consecutive Dry Days (CDD),PHL-A014,PHL-A014-CCRA-024,"CHIRPS extreme precipitation indices (Rx5day, CDD drivers)",UCSB Climate Hazards Center / CHIRPS,Hazard,"Rx5day, CDD, total precip open rasters",CCRA-024,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Global land (incl. Philippines),~0.05°,modeled_grid,present,1981–present,Near real-time,GeoTIFF / NetCDF,Open,Open,Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Open precip extremes for OEF FRI/landslide inputs and PAGASA cross-check.,Prefer PAGASA/NOAH for local flood hazard; CHIRPS for continuous open time series.,High,International modeled
Maximum Precipitation 5 days (Rx5day),PHL-A012,PHL-A012-CCRA-025,PAGASA drought / dry-spell assessments + SPEI/SPI agri-impact maps,DOST-PAGASA,Hazard,"Official drought monitoring (SPI/SPEI, dry spell/drought categories) and RX extremes in agri assessments",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Philippines (province-level assessments; gridded SPEI in agri reports),Province bulletins + gridded SPEI/RX maps in impact assessments,state_or_province,present,Monthly operational products,Monthly,PDF maps / portal products,Open (bulletins); raw grids via CliMap registration for some products,See PAGASA,No bulk public API,https://www.pagasa.dost.gov.ph/climate/climate-advisories,https://www.pagasa.dost.gov.ph/agri-weather/impact-assessment-for-agriculture,National meteorological drought/dry-spell monitoring using SPI/SPEI and related extremes.,City-ready open NetCDF SPEI archives not always direct-download; CliMap helps for municipal climate.,High,Primary official
Maximum Precipitation 5 days (Rx5day),PHL-A013,PHL-A013-CCRA-025,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,Hazard,Municipal historical/projected temperature & rainfall; extremes; CLIRAM,CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Philippines,Municipality / province / region summaries; gridded raw later/advanced,city_or_municipality,present;2030;2050,Historical monthly + CMIP6 SSP periods,Portal programme updates,Maps / spreadsheets / CLIRAM (registration download),Open with registration for downloads,See PAGASA T&Cs,No,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,CliMap interface for historical and projected climate at municipal scale — strong official source for heat/precip futures.,Raw national grids may require advanced-user access; registration gate for downloads.,High,Primary official
Maximum Precipitation 5 days (Rx5day),PHL-A014,PHL-A014-CCRA-025,"CHIRPS extreme precipitation indices (Rx5day, CDD drivers)",UCSB Climate Hazards Center / CHIRPS,Hazard,"Rx5day, CDD, total precip open rasters",CCRA-025,Food Security; Infrastructures; Public Health,Diseases; Erosions; Floods,Hazard,Global land (incl. Philippines),~0.05°,modeled_grid,present,1981–present,Near real-time,GeoTIFF / NetCDF,Open,Open,Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Open precip extremes for OEF FRI/landslide inputs and PAGASA cross-check.,Prefer PAGASA/NOAH for local flood hazard; CHIRPS for continuous open time series.,High,International modeled
Maximum temperature,PHL-A013,PHL-A013-CCRA-026,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,Hazard,Municipal historical/projected temperature & rainfall; extremes; CLIRAM,CCRA-026,Biodiversity; Energy Security; Infrastructures; Public Health,Diseases; Heatwave; Heatwaves,Hazard,Philippines,Municipality / province / region summaries; gridded raw later/advanced,city_or_municipality,present;2030;2050,Historical monthly + CMIP6 SSP periods,Portal programme updates,Maps / spreadsheets / CLIRAM (registration download),Open with registration for downloads,See PAGASA T&Cs,No,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,https://origin.pagasa.dost.gov.ph/climate/climate-change/dynamic-downscaling/climap-v2,CliMap interface for historical and projected climate at municipal scale — strong official source for heat/precip futures.,Raw national grids may require advanced-user access; registration gate for downloads.,High,Primary official
